MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,MntRegularProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,AcceptedCmpOverall
458,81,356,106,50,40,1051,1011,1,4,4,7,2,0,0,0,0,0,0
91,3,52,2,1,31,149,118,3,4,0,4,8,0,0,0,0,0,0
15,8,16,11,5,22,55,33,4,2,0,4,6,0,0,0,0,0,0
1302,68,731,89,114,45,2304,2259,0,6,7,12,2,0,1,1,1,0,3
153,64,123,116,64,14,520,506,2,5,2,9,6,0,0,0,0,0,0
508,5,21,7,5,10,546,536,4,7,3,7,5,0,1,0,0,0,1
290,59,177,77,5,29,608,579,7,4,6,8,3,0,0,0,0,0,0
38,0,2,0,0,6,40,34,1,1,0,3,7,1,0,0,0,1,2
2,13,6,7,5,11,33,22,3,3,0,3,7,0,0,0,0,0,0
30,0,10,2,0,5,42,37,1,1,0,3,7,0,0,0,0,0,0
386,23,95,54,41,196,599,403,4,2,11,5,2,0,0,0,0,0,0
443,10,75,0,10,48,538,490,4,8,1,8,8,0,0,0,0,0,0
901,31,345,75,31,191,1383,1192,1,4,4,11,1,0,0,1,0,0,1
9,0,3,0,0,1,12,11,1,0,0,3,3,0,0,0,0,0,0
846,84,352,91,56,42,1429,1387,4,9,4,8,5,0,0,0,0,0,0
8,3,9,19,4,22,43,21,3,1,1,3,6,0,0,0,0,0,0
72,7,58,13,1,24,151,127,4,4,1,3,8,0,0,0,0,0,0
29,0,5,0,1,5,35,30,1,1,0,3,5,0,0,0,0,0,0
169,24,553,188,0,144,934,790,1,8,5,4,7,0,1,1,0,0,2
460,35,422,33,12,153,962,809,2,6,6,7,4,0,0,0,0,0,0
69,8,26,12,7,12,122,110,2,3,0,4,7,0,0,0,0,0,0
556,14,717,210,0,43,1497,1454,1,7,5,10,4,0,0,0,0,0,0
73,0,13,0,1,0,87,87,1,2,1,3,3,0,0,0,0,0,0
112,1,54,7,7,36,181,145,1,3,2,4,3,0,0,0,0,0,0
944,0,60,0,0,30,1004,974,2,7,5,13,5,1,0,0,0,0,1
265,199,303,234,9,170,1010,840,7,10,2,12,7,0,0,0,0,0,0
526,28,135,10,21,99,720,621,3,5,3,12,5,0,0,0,0,0,0
2,3,12,3,5,7,25,18,1,1,0,3,8,0,0,0,0,0,0
2,4,9,10,5,16,30,14,2,1,0,3,7,0,0,0,0,0,0
378,97,259,197,194,34,1125,1091,2,7,3,6,4,0,0,0,0,0,0
553,25,142,65,67,8,852,844,3,6,3,13,4,0,0,0,0,0,0
751,127,687,20,15,31,1600,1569,1,4,6,4,2,0,0,0,0,0,0
406,0,30,0,0,8,436,428,7,8,2,5,7,0,0,0,1,0,1
1449,89,161,69,35,107,1803,1696,2,11,8,8,6,0,0,1,0,0,1
123,17,171,39,0,30,350,320,5,6,2,5,6,0,0,0,0,0,0
267,42,309,55,42,21,715,694,10,7,4,9,5,0,0,0,0,0,0
209,0,40,3,2,15,254,239,4,6,1,4,8,0,0,0,0,0,0
1259,172,815,97,148,33,2491,2458,1,7,11,10,4,1,0,1,1,0,3
344,35,178,15,23,17,595,578,7,7,2,9,6,0,0,0,0,0,0
22,3,30,0,5,15,60,45,2,2,0,4,6,0,0,0,0,0,0
247,161,295,210,85,47,998,951,2,4,7,13,2,0,0,0,0,0,0
38,0,12,3,1,1,54,53,1,2,0,3,7,0,0,0,0,0,0
896,10,101,13,10,34,1030,996,6,4,2,9,9,1,0,0,0,0,1
931,56,253,91,98,14,1429,1415,4,9,5,7,5,0,0,0,0,0,0
758,12,385,33,89,89,1277,1188,1,9,7,13,4,0,0,0,0,0,0
216,9,57,20,9,125,311,186,7,4,3,5,5,0,0,0,0,0,0
2,3,10,11,2,10,28,18,1,1,0,3,6,0,0,0,0,0,0
244,15,108,4,15,50,386,336,6,7,1,6,8,0,0,0,0,0,0
539,6,91,8,6,97,650,553,13,8,2,9,8,0,0,0,0,0,0
1181,26,120,17,13,39,1357,1318,2,5,10,5,8,1,0,0,0,0,1
750,8,125,11,8,26,902,876,1,4,3,6,2,0,0,1,0,0,1
306,5,109,21,109,92,550,458,9,5,2,10,6,0,0,0,0,0,0
350,104,189,197,151,57,991,934,6,11,8,5,8,1,0,0,0,0,1
331,197,170,58,152,35,908,873,1,2,8,13,1,0,0,0,0,0,0
620,16,165,0,24,82,825,743,5,5,5,12,5,0,0,0,0,0,0
434,137,400,45,137,45,1153,1108,1,3,4,10,1,0,0,0,0,0,0
57,0,27,0,0,36,84,48,4,3,2,2,8,0,0,0,0,0,0
811,76,428,99,137,107,1551,1444,3,10,4,9,7,0,0,0,0,0,0
423,42,706,73,197,197,1441,1244,1,4,8,9,2,0,0,0,0,0,0
2,12,10,6,13,30,43,13,1,3,1,2,8,0,0,0,0,0,0
60,51,87,6,20,51,224,173,2,4,2,4,5,0,0,0,0,0,0
675,0,85,10,7,77,777,700,5,10,3,8,8,0,0,0,0,0,0
30,8,12,8,8,12,66,54,1,2,0,4,5,0,0,0,0,0,0
40,1,40,4,3,18,88,70,1,3,0,3,8,0,0,0,0,0,0
3,17,26,20,1,39,67,28,2,2,0,3,9,0,0,0,0,0,0
910,111,724,49,74,55,1868,1813,1,10,2,6,3,0,0,0,0,0,0
252,98,827,219,70,196,1466,1270,1,4,5,12,3,0,0,0,0,0,0
34,6,21,11,4,8,76,68,1,2,1,3,6,0,0,0,0,0,0
19,3,19,3,1,3,45,42,2,2,0,3,7,0,0,0,0,0,0
2,1,1,0,0,1,4,3,0,0,0,0,14,0,0,0,0,0,0
490,0,184,10,28,21,712,691,12,7,4,9,7,0,0,0,0,0,0
332,194,377,149,125,57,1177,1120,0,4,6,7,1,0,0,0,0,0,0
53,8,17,13,0,21,91,70,3,2,2,2,7,0,0,0,0,0,0
784,48,560,42,176,48,1610,1562,1,4,6,4,3,0,0,1,1,0,2
7,11,3,10,4,20,35,15,2,1,1,3,5,0,0,0,0,0,0
1171,43,219,19,14,47,1466,1419,4,6,3,13,9,1,0,0,0,0,1
215,7,33,3,0,13,258,245,6,5,1,5,7,0,1,0,0,0,1
674,62,134,0,26,8,896,888,4,7,3,13,5,0,0,0,0,0,0
57,0,27,0,0,36,84,48,4,3,2,2,8,0,0,0,0,0,0
5,36,7,0,10,45,58,13,2,3,0,3,8,0,0,0,0,0,0
104,20,101,24,15,5,264,259,6,5,1,5,9,0,0,0,0,0,0
9,0,7,2,0,4,18,14,1,1,1,2,8,0,0,0,0,0,0
431,82,441,80,20,102,1054,952,1,3,6,6,1,0,0,0,0,0,0
1000,0,76,0,0,10,1076,1066,3,3,4,9,8,0,1,0,0,0,1
448,40,469,80,0,91,1037,946,3,11,2,12,7,0,0,0,0,0,0
33,4,24,4,2,5,67,62,2,3,0,4,7,0,0,0,0,0,0
505,72,270,36,27,54,910,856,4,9,2,12,5,0,0,0,0,0,0
267,38,701,149,165,63,1320,1257,1,5,4,10,3,0,0,0,0,0,0
14,0,3,0,0,1,17,16,1,0,0,3,5,0,0,0,0,0,0
631,0,115,10,7,30,763,733,3,9,2,10,7,0,0,0,0,0,0
65,4,16,0,4,11,89,78,1,3,0,3,8,0,0,0,0,0,0
10,12,12,25,1,20,60,40,1,2,0,3,6,0,0,0,0,0,0
51,4,50,12,1,49,118,69,1,4,0,3,8,0,0,0,0,0,0
293,35,179,46,59,65,612,547,2,8,3,7,7,0,0,0,0,0,0
11,1,2,2,1,6,17,11,1,0,0,3,6,0,0,0,0,0,0
50,1,27,6,7,1,91,90,1,1,1,4,1,0,0,0,0,0,0
173,26,255,35,71,81,560,479,1,4,4,7,1,0,0,0,0,0,0
423,184,368,13,97,21,1085,1064,1,6,4,6,5,0,0,0,0,0,0
292,30,415,63,33,200,833,633,1,4,5,4,2,0,0,0,1,0,1
757,80,217,29,80,11,1163,1152,5,9,6,12,6,0,0,0,0,0,0
12,1,6,0,1,5,20,15,2,1,0,3,7,0,0,0,0,0,0
167,2,44,6,2,19,221,202,7,4,2,4,8,1,0,0,0,0,1
3,1,3,8,0,5,15,10,1,1,0,2,7,0,0,0,0,0,0
30,5,22,8,9,28,74,46,4,2,1,4,6,0,0,0,0,0,0
532,88,168,69,44,133,901,768,3,7,3,13,5,0,0,0,0,0,0
29,12,59,19,1,36,120,84,2,3,0,4,8,0,0,0,0,0,0
411,0,26,0,0,21,437,416,6,7,1,7,7,0,0,0,0,0,0
5,3,4,4,1,0,17,17,1,1,0,2,8,0,0,0,0,0,0
71,99,278,185,121,38,754,716,1,5,10,5,1,0,0,0,0,0,0
46,0,40,3,0,3,89,86,2,3,0,3,8,0,0,0,0,0,0
268,11,88,15,3,22,385,363,2,6,3,5,5,0,0,0,0,0,0
928,63,254,0,12,12,1257,1245,4,5,4,10,4,0,1,0,0,0,1
459,15,171,142,23,31,810,779,2,5,4,12,2,0,0,0,0,0,0
483,0,108,0,6,36,597,561,5,11,1,6,9,0,0,0,0,0,0
733,9,180,12,19,66,953,887,11,6,3,5,4,0,0,0,0,0,0
1006,22,115,59,68,45,1270,1225,1,7,6,12,3,0,0,1,1,0,2
34,1,14,0,0,5,49,44,3,2,0,3,8,0,0,0,0,0,0
1156,120,915,94,144,96,2429,2333,1,3,4,10,1,0,0,1,0,0,1
7,4,23,7,0,11,41,30,1,1,0,3,7,0,0,0,0,0,0
244,15,108,4,15,50,386,336,6,7,1,6,8,0,0,0,0,0,0
233,0,23,0,0,12,256,244,4,5,1,5,8,0,0,0,0,0,0
35,3,67,10,8,24,123,99,1,3,1,3,6,0,0,0,0,0,0
1252,0,465,46,35,0,1798,1798,1,4,5,8,1,0,1,1,0,0,2
34,4,66,3,10,20,117,97,1,2,1,4,7,0,0,0,0,0,0
255,43,134,37,14,24,483,459,1,7,2,7,7,0,0,0,0,0,0
8,1,5,0,0,1,14,13,1,1,0,2,6,0,0,0,0,0,0
368,32,639,13,43,10,1095,1085,1,4,7,5,1,0,0,0,0,0,0
255,47,573,52,32,15,959,944,1,5,3,6,1,0,0,0,0,0,0
33,8,10,2,10,3,63,60,2,2,1,3,4,0,0,0,0,0,0
163,23,424,27,65,76,702,626,1,3,10,13,1,0,0,0,0,0,0
15,0,8,4,2,20,29,9,2,1,1,2,5,1,0,0,0,0,1
45,12,52,25,22,13,156,143,4,3,1,4,7,0,0,0,0,0,0
48,58,68,16,66,43,256,213,1,3,2,6,2,0,0,0,0,0,0
158,6,45,8,2,2,219,217,7,3,2,5,7,0,0,0,0,0,0
754,160,625,63,32,48,1634,1586,1,7,5,12,3,0,0,0,1,0,1
108,1,28,13,1,4,151,147,2,3,1,4,8,0,0,0,0,0,0
199,66,315,97,174,41,851,810,1,4,3,5,2,0,0,0,0,0,0
2,7,5,2,15,27,31,4,1,2,0,2,9,1,0,0,0,0,1
202,5,74,11,5,14,297,283,3,6,1,5,7,0,0,0,0,0,0
85,0,3,0,0,7,88,81,1,2,0,4,3,0,0,0,0,0,0
322,3,50,4,3,42,382,340,5,7,1,6,8,0,0,0,0,0,0
18,2,19,0,2,6,41,35,5,3,0,4,7,0,0,0,0,0,0
141,8,129,3,11,47,292,245,3,7,1,4,9,1,0,0,0,0,1
739,107,309,140,80,35,1375,1340,1,2,5,13,6,0,0,0,0,0,0
18,0,6,3,3,5,30,25,1,1,1,3,2,0,0,0,0,0,0
378,0,88,19,4,73,489,416,4,8,5,3,7,0,0,0,0,0,0
1083,108,649,253,151,108,2244,2136,1,4,7,12,2,0,0,0,1,0,1
1016,12,215,16,12,63,1271,1208,1,4,5,10,3,0,1,0,0,0,1
23,1,6,0,0,2,30,28,2,1,0,3,4,0,0,0,0,0,0
12,1,21,2,2,3,38,35,2,2,0,3,7,0,0,0,0,0,0
35,0,4,0,0,0,39,39,1,2,0,2,8,0,0,0,0,0,0
548,31,422,0,112,28,1113,1085,4,5,5,11,3,0,0,0,0,0,0
342,32,230,34,32,40,670,630,5,10,5,4,9,1,0,0,0,0,1
365,3,15,4,3,11,390,379,5,7,2,5,6,0,0,0,0,0,0
397,19,69,12,0,9,497,488,1,4,4,8,2,0,0,0,0,0,0
456,19,832,75,118,38,1500,1462,1,4,5,11,3,0,0,0,0,0,0
5,6,15,11,7,13,44,31,1,2,0,3,9,0,0,0,0,0,0
836,185,575,24,25,77,1645,1568,1,6,3,9,4,1,0,0,0,0,1
100,2,128,23,7,10,260,250,4,5,1,5,8,0,0,0,0,0,0
10,0,10,3,1,7,24,17,2,1,1,2,8,0,0,0,0,0,0
238,115,215,169,69,76,806,730,3,5,3,13,4,0,0,0,0,0,0
6,0,5,2,1,2,14,12,1,1,0,2,7,0,0,0,0,0,0
158,11,99,15,11,17,294,277,2,3,2,7,3,0,0,0,0,0,0
86,12,75,33,15,6,221,215,1,4,1,5,4,0,0,0,0,0,0
856,0,76,12,9,199,953,754,7,9,6,9,8,0,0,0,0,0,0
98,1,17,0,1,5,117,112,1,3,0,4,7,0,1,0,0,0,1
4,16,20,0,17,20,57,37,3,2,0,4,8,0,0,0,0,0,0
398,96,447,220,96,32,1257,1225,1,5,7,6,3,0,0,0,0,0,0
313,8,104,6,4,126,435,309,9,8,1,6,9,0,0,0,0,0,0
109,18,16,24,26,18,193,175,4,3,1,5,4,0,0,0,0,0,0
216,2,6,0,0,9,224,215,2,5,1,4,7,0,0,0,0,0,0
595,71,153,120,112,41,1051,1010,6,3,2,10,9,0,0,0,0,0,0
123,133,142,71,44,88,513,425,1,6,2,8,6,0,0,0,0,0,0
16,0,23,3,2,10,44,34,3,4,1,2,7,0,0,0,0,0,0
11,12,35,3,5,12,66,54,1,3,0,3,7,0,0,0,0,0,0
410,112,420,0,82,71,1024,953,1,9,3,13,4,0,0,0,0,0,0
159,2,51,6,2,24,220,196,3,4,1,5,5,0,0,0,0,0,0
105,0,10,0,1,0,116,116,2,2,1,4,5,0,0,0,0,0,0
5,1,8,0,0,1,14,13,1,1,0,2,8,0,0,0,0,0,0
269,15,69,15,19,38,387,349,2,4,6,4,5,0,0,0,0,0,0
629,0,70,0,0,35,699,664,6,11,2,7,8,0,0,0,0,0,0
443,5,71,21,16,82,556,474,2,8,2,7,7,0,0,0,0,0,0
217,77,373,111,23,93,801,708,1,3,6,12,1,0,0,0,0,0,0
24,1,10,2,0,4,37,33,2,2,0,3,5,0,0,0,0,0,0
9,1,5,4,5,7,24,17,1,1,0,3,7,0,0,0,0,0,0
8,0,14,2,3,7,27,20,1,1,0,3,5,0,0,0,0,0,0
1459,0,61,0,15,215,1535,1320,5,2,5,6,5,1,0,1,0,1,3
230,48,214,13,32,75,537,462,8,9,1,7,9,0,0,0,0,0,0
1,3,6,10,0,9,20,11,1,1,0,3,5,0,0,0,0,0,0
340,21,134,258,14,56,767,711,1,7,5,8,4,0,0,0,0,0,0
7,1,6,0,3,3,17,14,1,0,0,3,4,0,0,0,0,0,0
298,7,68,4,0,19,377,358,2,6,2,6,6,0,0,0,0,0,0
479,35,179,28,7,85,728,643,1,5,3,12,2,0,1,0,0,0,1
267,140,599,34,12,127,1052,925,1,7,5,7,6,0,0,0,0,0,0
67,4,32,17,2,16,122,106,3,2,1,4,4,0,0,0,0,0,0
3,1,8,23,2,18,37,19,3,2,1,3,3,0,0,0,0,0,0
980,37,265,35,163,31,1480,1449,1,3,6,12,6,0,0,0,0,0,0
50,4,28,6,3,26,91,65,3,3,1,2,9,0,0,0,0,0,0
19,0,5,0,0,8,24,16,2,1,0,3,6,0,0,0,0,0,0
30,5,23,4,1,4,63,59,1,2,0,3,7,0,0,0,0,0,0
213,9,76,4,3,30,305,275,3,5,2,5,7,0,0,0,0,0,0
539,30,92,80,46,38,787,749,1,5,3,13,3,0,0,0,0,0,0
284,16,160,84,16,134,560,426,6,7,4,6,6,0,0,0,0,0,0
1003,34,536,134,51,34,1758,1724,1,4,6,6,2,0,0,1,1,0,2
239,13,143,45,4,52,444,392,9,6,2,7,6,0,0,0,0,0,0
51,23,82,33,0,42,189,147,4,5,1,3,9,0,0,0,0,0,0
527,24,230,32,24,65,837,772,2,6,4,12,4,0,0,0,0,0,0
19,5,12,10,3,19,49,30,3,3,1,2,6,0,0,0,0,0,0
40,2,15,8,0,6,65,59,1,1,1,3,4,0,0,0,0,0,0
21,8,20,15,3,9,67,58,1,2,0,3,7,0,0,0,0,0,0
593,30,91,29,22,7,765,758,1,6,3,12,4,0,0,0,0,0,0
21,5,3,10,1,7,40,33,3,1,1,4,2,0,0,0,0,0,0
1181,107,199,39,30,30,1556,1526,2,7,3,13,8,0,0,0,0,0,0
1004,59,265,115,59,27,1502,1475,2,11,10,11,6,1,0,0,0,0,1
202,2,46,3,2,10,255,245,2,4,2,5,7,0,1,0,1,0,2
446,107,768,33,196,53,1550,1497,1,5,6,6,2,0,0,0,0,0,0
1184,102,673,52,40,40,2051,2011,1,7,4,10,6,0,0,1,0,0,1
390,22,323,104,35,107,874,767,1,6,8,6,3,0,0,0,1,0,1
726,53,363,123,107,161,1372,1211,4,8,9,13,5,0,0,0,0,0,0
8,8,22,24,11,9,73,64,1,1,1,4,4,0,0,0,0,0,0
50,15,110,39,15,15,229,214,4,5,1,4,8,0,0,0,0,0,0
1,1,4,11,9,10,26,16,1,1,0,3,8,0,0,0,0,0,0
308,0,73,0,0,23,381,358,2,5,1,8,7,0,0,0,0,0,0
22,2,31,7,4,5,66,61,1,2,0,3,7,0,0,0,0,0,0
690,117,499,76,102,88,1484,1396,1,5,10,7,3,0,0,0,1,0,1
43,5,28,7,6,33,89,56,4,3,1,3,5,0,0,0,0,0,0
27,0,10,0,0,4,37,33,4,2,0,4,5,0,0,0,0,0,0
6,0,3,0,0,1,9,8,1,0,0,3,3,0,0,0,0,0,0
205,7,41,3,2,46,258,212,2,4,2,5,5,0,0,0,0,0,0
24,0,8,0,1,4,33,29,1,1,0,3,5,0,0,0,0,0,0
667,50,850,21,83,83,1671,1588,1,4,6,5,2,0,0,0,0,0,0
691,7,61,10,0,46,769,723,4,10,4,7,8,0,1,0,0,1,2
493,26,206,116,80,80,921,841,4,8,3,12,6,0,0,0,0,0,0
493,70,324,146,40,84,1073,989,1,3,7,11,1,0,0,0,0,0,0
494,5,82,7,0,100,588,488,3,7,2,9,7,0,0,0,0,0,0
621,73,414,78,48,85,1234,1149,1,8,4,6,5,0,0,0,0,0,0
9,0,5,0,0,7,14,7,1,1,0,2,8,0,0,0,0,0,0
1,6,2,8,2,12,19,7,1,1,0,2,7,0,0,0,0,0,0
12,4,19,12,6,14,53,39,1,2,0,3,8,0,0,0,0,0,0
243,131,217,85,6,26,682,656,2,3,3,13,2,0,0,0,0,0,0
11,1,4,2,0,7,18,11,1,1,0,2,7,0,0,0,0,0,0
532,21,127,26,20,20,726,706,0,4,2,5,1,0,0,1,0,0,1
29,0,2,0,0,1,31,30,1,1,0,3,7,0,0,0,0,0,0
612,91,520,258,107,107,1588,1481,2,9,6,8,5,0,0,0,0,0,0
387,126,342,0,45,180,900,720,5,8,4,11,6,0,0,0,0,0,0
56,0,14,0,0,2,70,68,3,3,0,3,7,0,0,0,0,0,0
6,8,19,16,4,4,53,49,3,3,0,4,7,0,0,0,0,0,0
582,0,65,0,0,13,647,634,6,8,2,9,5,0,0,0,0,0,0
6,17,16,6,16,42,61,19,4,3,1,3,8,0,0,0,0,0,0
70,6,69,2,3,3,150,147,3,3,1,4,7,0,0,0,0,0,0
962,12,194,16,24,12,1208,1196,4,7,8,13,6,0,0,1,0,0,1
112,10,107,30,0,20,259,239,2,5,2,4,7,0,0,0,0,0,0
293,0,124,179,97,52,693,641,1,7,2,10,5,0,0,0,0,0,0
199,12,31,3,12,7,257,250,1,3,3,5,3,0,0,0,0,0,0
1060,61,835,80,20,101,2056,1955,1,4,7,10,1,1,0,1,1,1,4
940,44,396,0,88,58,1468,1410,1,8,7,7,4,1,0,1,1,0,3
44,2,11,2,3,7,62,55,1,1,0,4,5,0,0,0,0,0,0
342,51,936,207,35,26,1571,1545,1,5,8,12,3,0,0,1,0,0,1
2,10,11,12,9,20,44,24,2,3,0,3,6,0,0,0,0,0,0
75,12,141,43,39,187,310,123,6,6,1,5,8,0,0,0,0,0,0
520,20,367,39,81,40,1027,987,2,6,3,6,5,0,0,0,0,0,0
5,3,9,6,2,6,25,19,2,2,0,3,7,0,0,0,0,0,0
87,5,71,7,12,29,182,153,5,4,1,4,7,0,0,0,0,0,0
462,61,184,10,53,107,770,663,4,7,5,9,6,1,0,0,0,0,1
2,2,1,3,1,2,9,7,1,1,0,2,8,0,0,0,0,0,0
979,44,935,29,25,22,2012,1990,1,7,5,12,3,0,1,1,1,0,3
704,129,853,120,74,111,1880,1769,1,5,6,7,2,0,1,1,1,0,3
861,31,558,62,95,79,1607,1528,0,6,5,13,2,0,0,1,0,0,1
172,3,115,16,0,18,306,288,5,6,1,5,8,0,0,0,0,0,0
5,7,31,15,4,7,62,55,3,2,1,3,6,0,0,0,0,0,0
194,2,56,0,0,0,252,252,5,4,1,6,8,0,0,0,0,0,0
9,7,13,3,2,20,34,14,1,1,1,2,6,0,0,0,0,0,0
505,72,270,36,27,54,910,856,4,9,2,12,5,0,0,0,0,0,0
533,10,217,198,174,195,1132,937,2,7,6,13,4,0,0,0,0,0,0
48,0,14,0,0,6,62,56,2,2,0,3,6,0,0,0,0,0,0
6,1,7,23,4,19,41,22,1,1,1,2,8,0,0,0,0,0,0
18,2,10,0,0,25,30,5,1,1,1,2,7,1,0,0,0,0,1
482,147,509,104,107,107,1349,1242,1,3,5,12,1,0,0,1,0,0,1
204,97,97,21,118,26,537,511,1,5,2,10,4,0,0,0,0,0,0
1073,0,250,153,14,14,1490,1476,4,7,10,5,5,0,0,0,0,0,0
245,16,223,21,43,16,548,532,2,8,1,8,6,0,0,0,0,0,0
560,21,442,29,44,29,1096,1067,1,4,5,13,1,0,0,1,0,0,1
173,13,131,32,3,6,352,346,4,6,1,6,7,0,0,0,1,0,1
22,1,11,0,5,3,39,36,1,1,0,3,8,0,0,0,0,0,0
136,1,12,0,3,32,152,120,2,4,1,3,6,0,1,0,0,0,1
275,0,86,10,23,66,394,328,5,6,3,5,8,0,0,0,0,0,0
56,19,29,2,14,25,120,95,1,3,1,3,8,0,0,0,0,0,0
303,23,751,82,26,191,1185,994,1,6,5,13,4,0,0,0,0,0,0
708,7,62,0,0,15,777,762,2,11,3,7,8,0,0,0,0,0,0
324,132,693,27,118,88,1294,1206,1,4,11,7,2,0,0,0,0,0,0
1,5,3,7,4,8,20,12,1,1,0,2,7,0,0,0,0,0,0
620,26,195,34,17,141,892,751,1,6,4,13,2,0,0,0,0,0,0
312,21,206,102,92,149,733,584,3,7,3,10,5,0,0,0,0,0,0
1493,86,454,112,43,43,2188,2145,2,4,4,5,2,0,1,1,1,0,3
918,21,118,13,10,21,1080,1059,3,8,3,5,6,0,1,0,0,0,1
98,0,106,49,10,106,263,157,5,5,1,5,6,0,0,0,0,0,0
3,4,7,15,8,11,37,26,1,1,0,3,7,0,0,0,0,0,0
380,0,47,6,0,34,433,399,4,7,1,7,8,0,1,0,0,0,1
15,0,12,7,3,7,37,30,3,2,0,3,7,0,0,0,0,0,0
3,9,4,7,8,7,31,24,4,1,1,4,3,0,0,0,0,0,0
24,2,23,0,8,24,57,33,3,2,1,3,6,0,0,0,0,0,0
80,1,60,4,6,16,151,135,2,5,1,2,9,0,0,0,0,0,0
31,0,6,2,1,5,40,35,2,1,0,4,4,0,0,0,0,0,0
138,120,204,16,126,60,604,544,3,7,4,7,5,0,0,0,0,0,0
166,75,96,119,107,59,563,504,3,7,2,8,4,0,0,0,0,0,0
12,3,8,8,0,17,31,14,2,2,0,3,7,0,0,0,0,0,0
178,3,85,71,66,58,403,345,2,3,3,8,2,0,0,0,0,0,0
707,20,171,65,60,50,1023,973,1,9,7,9,5,0,0,0,0,0,0
5,1,7,17,14,11,44,33,2,2,1,3,6,0,0,0,0,0,0
465,71,250,93,35,62,914,852,3,9,2,12,6,0,0,0,0,0,0
16,1,2,0,0,1,19,18,1,1,0,3,5,0,0,0,0,0,0
358,108,413,141,97,32,1117,1085,1,2,8,6,1,0,0,0,0,0,0
1,9,7,2,14,10,33,23,1,2,0,3,6,0,0,0,0,0,0
123,1,26,2,0,72,152,80,2,3,2,3,7,1,0,0,0,0,1
40,3,30,10,7,11,90,79,3,3,0,3,9,0,0,0,0,0,0
102,9,63,2,9,24,185,161,1,4,1,4,6,0,0,0,0,0,0
347,44,534,17,0,26,942,916,1,3,5,12,2,0,0,0,0,0,0
376,53,462,168,53,53,1112,1059,1,2,7,7,0,0,0,0,0,0,0
21,0,3,0,0,0,24,24,1,1,0,3,6,0,0,0,0,0,0
194,2,56,0,0,0,252,252,5,4,1,6,8,0,0,0,0,0,0
64,4,68,7,5,17,148,131,4,3,1,4,8,0,0,0,0,0,0
206,0,46,3,2,12,257,245,2,5,1,5,8,0,0,0,0,0,0
71,0,18,0,0,13,89,76,1,3,1,2,7,0,0,0,0,0,0
71,22,112,138,89,29,432,403,1,2,3,13,1,0,0,0,0,0,0
0,4,7,11,10,15,32,17,2,2,0,3,6,0,0,0,0,0,0
93,1,21,0,4,25,119,94,3,2,1,4,5,0,0,0,0,0,0
920,138,168,36,46,30,1308,1278,1,9,4,10,6,0,0,0,0,0,0
653,17,170,34,26,17,900,883,2,11,2,10,7,0,0,0,0,0,0
199,33,60,8,3,15,303,288,5,5,2,5,8,0,0,0,0,0,0
153,4,56,0,9,31,222,191,4,5,1,4,8,0,0,0,0,0,0
376,0,38,11,8,69,433,364,5,6,3,6,6,0,0,0,0,0,0
46,0,30,12,1,30,89,59,1,2,0,4,6,0,0,0,0,0,0
600,21,128,223,150,128,1122,994,13,2,2,12,8,0,0,0,0,0,0
425,115,292,23,35,79,890,811,1,6,6,11,3,0,0,0,0,0,0
18,6,15,12,8,17,59,42,3,2,1,3,5,0,0,0,0,0,0
52,0,9,0,0,1,61,60,2,1,0,4,4,0,0,0,0,0,0
734,22,350,151,25,100,1282,1182,1,3,9,13,1,0,0,1,0,0,1
34,6,21,11,4,8,76,68,1,2,1,3,6,0,0,0,0,0,0
135,1,41,10,1,67,188,121,5,3,3,3,6,1,0,0,0,0,1
11,0,10,0,2,20,23,3,1,1,1,2,6,0,0,0,0,0,0
163,48,90,0,45,52,346,294,1,3,2,8,3,0,0,0,0,0,0
29,3,30,3,2,9,67,58,2,3,0,3,6,0,0,0,0,0,0
734,26,70,11,44,17,885,868,2,6,3,4,4,0,0,0,1,0,1
340,21,134,258,14,56,767,711,1,7,5,8,4,0,0,0,0,0,0
453,38,279,188,38,183,996,813,2,7,7,10,3,0,0,0,0,0,0
1073,0,629,145,37,37,1884,1847,1,10,5,13,6,0,0,1,0,0,1
135,0,10,0,4,36,149,113,2,3,1,4,5,0,0,0,0,0,0
231,7,137,4,15,39,394,355,9,5,1,8,7,0,0,0,0,0,0
18,0,5,0,0,11,23,12,2,1,1,2,7,1,0,0,0,0,1
620,16,165,0,24,82,825,743,5,5,5,12,5,0,0,0,0,0,0
81,4,33,5,2,291,125,-166,0,23,1,1,0,0,0,0,0,0,0
12,4,2,10,6,10,34,24,4,2,0,4,5,0,0,0,0,0,0
292,51,981,224,23,17,1571,1554,1,4,6,6,1,0,0,0,0,0,0
965,34,586,89,86,37,1760,1723,1,3,5,8,3,1,0,0,0,0,1
27,2,10,0,0,1,39,38,2,1,0,3,8,0,0,0,0,0,0
777,30,163,0,51,122,1021,899,6,4,4,7,9,0,0,0,0,0,0
572,8,232,23,62,17,897,880,1,4,3,6,1,0,0,0,1,0,1
438,169,565,91,169,70,1432,1362,1,2,3,6,7,0,0,0,1,0,1
531,69,300,150,138,150,1188,1038,3,5,4,8,2,0,0,0,0,0,0
